page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,11,,Genetic algorithm based optimized feature engineering and hybrid machine learning for effective energy consumption prediction,https://ieeexplore.ieee.org/abstract/document/9240924/,yQYNdWA8ayIJ,"PW Khan, YC Byun - IEEE Access, 2020 - ieeexplore.ieee.org","… We use the latest machine learning algorithms to suggest energy forecasting systems. We … energy use and weather data on the island of Jeju, South Korea. A hybrid machine learning …",29,"https://scholar.google.com/scholar?cites=2480142404775904969&as_sdt=80005&sciodt=0,11&hl=en&num=20",2480142404775904969,2.0,"https://scholar.google.com/scholar?cluster=2480142404775904969&hl=en&num=20&as_sdt=0,11&as_vis=1",2480142404775904969,PDF,ieee.org,https://ieeexplore.ieee.org/iel7/6287639/8948470/09240924.pdf
1,12,,Forecasting power consumption for higher educational institutions based on machine learning,https://link.springer.com/article/10.1007/s11227-017-2022-x,OhNVyo5WvtsJ,"J Moon, J Park, E Hwang, S Jun - The Journal of Supercomputing, 2018 - Springer","… 2, we introduce several works on machine learning based predictive model. In Sect. 3, we examine the prediction model and theoretical background of the machine learning algorithms …",68,"https://scholar.google.com/scholar?cites=15834188511161160506&as_sdt=80005&sciodt=0,11&hl=en&num=20",15834188511161160506,4.0,"https://scholar.google.com/scholar?cluster=15834188511161160506&hl=en&num=20&as_sdt=0,11&as_vis=1",15834188511161160506,,,
1,13,,Machine learning prediction models for battery-electric bus energy consumption in transit,https://www.sciencedirect.com/science/article/pii/S1361920921001693,Us65jl2wWysJ,"H Abdelaty, A Al-Obaidi, M Mohamed… - … Research Part D …, 2021 - Elsevier",… -driven modelling techniques that cover both machine learning and statistical models. The … a validated Simulink energy simulation model. The models are then used to predict E C using …,36,"https://scholar.google.com/scholar?cites=3124284682384559698&as_sdt=80005&sciodt=0,11&hl=en&num=20",3124284682384559698,3.0,"https://scholar.google.com/scholar?cluster=3124284682384559698&hl=en&num=20&as_sdt=0,11&as_vis=1",3124284682384559698,,,
1,14,,Prediction of energy consumption and evaluation of affecting factors in a full-scale WWTP using a machine learning approach,https://www.sciencedirect.com/science/article/pii/S0957582021004663,nuXkOUzlfB4J,"F Bagherzadeh, AS Nouri, MJ Mehrani… - Process Safety and …, 2021 - Elsevier",… -driven approaches using machine learning is preferable. Some studies have been recently published on WWTPs energy consumption modeling and prediction with different statistical …,21,"https://scholar.google.com/scholar?cites=2196882833801536926&as_sdt=80005&sciodt=0,11&hl=en&num=20",2196882833801536926,4.0,"https://scholar.google.com/scholar?cluster=2196882833801536926&hl=en&num=20&as_sdt=0,11&as_vis=1",2196882833801536926,PDF,researchgate.net,https://www.researchgate.net/profile/Faramarz-Bagherzadeh-2/publication/354293139_Prediction_of_energy_consumption_and_evaluation_of_affecting_factors_in_a_full-scale_WWTP_using_a_machine_learning_approach/links/61344e492b40ec7d8be69470/Prediction-of-energy-consumption-and-evaluation-of-affecting-factors-in-a-full-scale-WWTP-using-a-machine-learning-approach.pdf
1,15,,Comparison of machine learning algorithms for the power consumption prediction:-case study of tetouan city–,https://ieeexplore.ieee.org/abstract/document/8703007/,gCIQNH4OZLoJ,"A Salam, A El Hibaoui - … Renewable and Sustainable Energy …, 2018 - ieeexplore.ieee.org","… used in prediction. The goal of our study is to predict the electricity power consumption every … To this end, we will compare different types of machine learning models that recently have …",25,"https://scholar.google.com/scholar?cites=13430875923927802496&as_sdt=80005&sciodt=0,11&hl=en&num=20",13430875923927802496,,{},{},,,
1,16,,Machine learning modeling for energy consumption of residential and commercial sectors,https://www.mdpi.com/847646,IhQJZVCMtkgJ,"SA Nabavi, A Aslani, MA Zaidan, M Zandi… - Energies, 2020 - mdpi.com","… price, electricity price, and renewable energy share in final energy consumption; we developed three machine learning models to forecast energy consumption by 2040. The methods …",16,"https://scholar.google.com/scholar?cites=5239529493412516898&as_sdt=80005&sciodt=0,11&hl=en&num=20",5239529493412516898,15.0,"https://scholar.google.com/scholar?cluster=5239529493412516898&hl=en&num=20&as_sdt=0,11&as_vis=1",5239529493412516898,PDF,mdpi.com,https://www.mdpi.com/1996-1073/13/19/5171/pdf
1,17,,Machine learning for prediction of energy in wheat production,https://www.mdpi.com/876112,bciMnvQ0jrUJ,"A Mostafaeipour, MB Fakhrzad, S Gharaat, M Jahangiri… - Agriculture, 2020 - mdpi.com",… prediction models to influence food security policies. This research aims to predict and reduce the amount of energy consumption … a novel prediction method based on consumed energy …,23,"https://scholar.google.com/scholar?cites=13082452192794560621&as_sdt=80005&sciodt=0,11&hl=en&num=20",13082452192794560621,12.0,"https://scholar.google.com/scholar?cluster=13082452192794560621&hl=en&num=20&as_sdt=0,11&as_vis=1",13082452192794560621,PDF,mdpi.com,https://www.mdpi.com/2077-0472/10/11/517/pdf
1,18,,Forecasting energy consumption time series using machine learning techniques based on usage patterns of residential householders,https://www.sciencedirect.com/science/article/pii/S0360544218319145,QeVVbGhwDhsJ,"JS Chou, DS Tran - Energy, 2018 - Elsevier",… reducing energy costs and environmental impact. This investigation presents a comprehensive review of machine learning (ML) techniques for forecasting energy consumption time …,170,"https://scholar.google.com/scholar?cites=1949619282494481729&as_sdt=80005&sciodt=0,11&hl=en&num=20",1949619282494481729,6.0,"https://scholar.google.com/scholar?cluster=1949619282494481729&hl=en&num=20&as_sdt=0,11&as_vis=1",1949619282494481729,,,
1,19,,ARIIMA: a real IoT implementation of a machine-learning architecture for reducing energy consumption,https://link.springer.com/chapter/10.1007/978-3-319-13102-3_72,Sc3yQrvuLvwJ,"D Ventura, D Casado-Mansilla… - … Computing and Ambient …, 2014 - Springer",… -aware appliances to approximate their energy consumption to their optimal efficiency. This … Our ongoing work is to measure the energy consumption related with the EcoAdaptor and …,53,"https://scholar.google.com/scholar?cites=18171724034536033609&as_sdt=80005&sciodt=0,11&hl=en&num=20",18171724034536033609,5.0,"https://scholar.google.com/scholar?cluster=18171724034536033609&hl=en&num=20&as_sdt=0,11&as_vis=1",18171724034536033609,PDF,deusto.es,https://paginaspersonales.deusto.es/garaizar/papers/UBICOMP2014-DV-DCM-JLA-PG-DLI-VC.pdf
1,20,,How to measure energy consumption in machine learning algorithms,https://link.springer.com/chapter/10.1007/978-3-030-13453-2_20,_pKvioRDYogJ,"E García-Martín, N Lavesson, H Grahn… - ECML PKDD 2018 …, 2019 - Springer","… on energy and power consumption for the machine learning audience. We explain general formulations on power, time, and energy, and … on how software programs consume energy. …",20,"https://scholar.google.com/scholar?cites=9827491573417349886&as_sdt=80005&sciodt=0,11&hl=en&num=20",9827491573417349886,5.0,"https://scholar.google.com/scholar?cluster=9827491573417349886&hl=en&num=20&as_sdt=0,11&as_vis=1",9827491573417349886,PDF,diva-portal.org,https://www.diva-portal.org/smash/get/diva2:1288962/FULLTEXT01.pdf
